"","PREDDEG_factor","Control_factor","NPT4_COMBINE","DEP_STAT_PCT_IND","PAR_ED_PCT_1STGEN","MD_FAMINC","PCTPELL","PCTFLOAN","GRAD_DEBT_MDN","WDRAW_DEBT_MDN","APPL_SCH_PCT_GE2","MD_EARN_WNE_P6","MD_EARN_WNE_P10","RPY_3YR_RT_SUPP","CDR3"
"480170","NotClassified","Private For-profit",8229,0.5266990291,0.4035608309,26596.66607,0.6071,0.8214,9500,3865,0.3422330097,20300,30600,0.3375,0.147
"45891903","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"152220","Certificate-degree","Private For-profit",17558,0.7290996785,0.6097794823,14793.21901,0.6464,0.6464,9500,3518,0.3938906752,20900,24300,0.1688311688,0.213
"432357","Graduate-degree","Private Nonprofit",14962.5,0.2929375306,0.3705006206,29135.7082,0.5266,0.6008,23250,9500,0.6233893329,35800,44600,0.5566944266,0.092
"23368402","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"430643","Certificate-degree","Public",14962.5,0.6112138016,0.5076923077,19262.25746,0,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0.131
"226152","Bachelor's-degree","Public",1547,0.2261496225,0.4865646962,22838.30268,0.5981,0.4494,12900,5500,0.6674673988,33900,43200,0.5199203187,0.16
"459338","Certificate-degree","Private For-profit",10950,0.6112138016,0.5076923077,10353.07587,0.6705,0.1477,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"114123","Certificate-degree","Private For-profit",15091,0.7064777328,0.5252525253,18502.34958,0.3044,0.5712,16500,5500,0.2206477733,24500,33100,0.3598484848,0.291
"15746501","NotClassified","Private For-profit",14962.5,0.8726635514,0.6172566372,12360.30568,0.5266,0.6008,22138.5,6334,0.4865654206,16600,22100,0.1606189968,0.236
"418658","Certificate-degree","Private For-profit",14962.5,0.8280701754,0.6345679012,17685.84037,0.6209,0.7059,6333,4466,0.1421052632,30700,35100,0.3021582734,0.131
"223852","Certificate-degree","Private For-profit",13069,0.4623655914,0.6625,20477.14011,0.7037,0.6667,9500,5500,0.2795698925,15700,14600,0.3114754098,0.09
"200846","Associate's-degree","Public",11624,0.2777042673,0.4443531453,35629.289,0.418,0.5198,24800,8000,0.4731227258,29500,34300,0.4976133652,0.149
"219383","Bachelor's-degree","Private Nonprofit",19099,0.2553191489,0.2672413793,63203.94085,0.3013,0.7459,24000,7500,0.5771276596,31700,36500,0.7419354839,0.068
"476106","Certificate-degree","Private For-profit",14962.5,0.6112138016,0.5117322614,13603.23841,0.7619,0.881,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"199421","Associate's-degree","Public",8301,0.6353829558,0.588426528,17513.45724,0.5022,0,14000,5500,0.3441208198,19700,26600,0.4088072088,0
"460862","Certificate-degree","Private For-profit",14310,0.4764150943,0.4470899471,27587.01039,0.3631,0.6598,16056,5500,0.3820754717,25000,30600,0.4088072088,0
"127060","Bachelor's-degree","Private Nonprofit",29843,0.1763967357,0.221192053,68374.88712,0.1902,0.4033,23495,8000,0.7658505964,43700,51700,0.7509819324,0.03
"137865","Certificate-degree","Public",6763,0.8034782609,0.5363247863,13485.8473,0.5966,0,14000,5500,0.3739130435,18700,22500,0.4088072088,0.3
"188058","Associate's-degree","Public",5270,0.5171957672,0.6431924883,18239.21003,0.6031,0.1345,7000,3700,0.3584656085,21000,27500,0.4742268041,0.169
"203614","Certificate-degree","Public",4718,0.7281021898,0.6316872428,22462.46292,0.4851,0.3972,8500,4750,0.3503649635,29200,30500,0.3916666667,0.283
"217633","Bachelor's-degree","Private Nonprofit",17586,0.2882882883,0.3167062549,55294.47393,0.3877,0.6967,25250,8750,0.5322822823,28500,33600,0.6059322034,0.09
"150534","Bachelor's-degree","Private Nonprofit",19924,0.1,0.2646420824,70521.3633,0.2741,0.6061,25000,8000,0.6239583333,34200,40600,0.7866354045,0.058
"202657","Certificate-degree","Public",9759,0.8058968059,0.6089385475,20812.57489,0.4076,0.327,8444,3420,0.2481572482,26100,29900,0.4914675768,0.213
"44903801","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"233921","Bachelor's-degree","Public",18594,0.0618978102,0.1927710843,90325.33168,0.1759,0.4541,23500,7500,0.6446715328,45400,59000,0.8259581193,0.027
"458131","Certificate-degree","Private For-profit",18216,0.5970464135,0.4694835681,26692.27951,0.4308,0.7934,10556,5472.5,0.4282700422,25000,30600,0.4088072088,0.086
"456339","Certificate-degree","Private For-profit",16595,0.7573770492,0.5608148592,14553.62922,0.7615,0.6583,15330,4750,0.3386416862,21200,20900,0.2142857143,0.196
"436599","Associate's-degree","Private For-profit",23392,0.6825396825,0.5076923077,33810.95095,0.48,0.7333,26000,9500,0.4167031045,25000,30600,0.5576923077,0.218
"450951","Certificate-degree","Private For-profit",35280,0.5707762557,0.4468085106,25402.13198,0.3213,0.4418,9500,3500,0.3333333333,25000,30600,0.5517241379,0.193
"218414","Bachelor's-degree","Private Nonprofit",18052,0.147299509,0.3422459893,39853.19507,0.473,0.7649,27000,9500,0.6104746318,24600,30300,0.5153508772,0.133
"456782","Associate's-degree","Private For-profit",19731,0.660547504,0.3918215613,27780.38892,0.6615,0.8496,29500,7334,0.3181964573,27900,32400,0.4241176471,0.128
"449348","Certificate-degree","Private Nonprofit",10030,0.6112138016,0.5208333333,9998.896536,0.4941,0.3294,14000,5500,0.3731343284,25000,30600,0.4088072088,0.25
"437556","Certificate-degree","Private For-profit",21121,0.7462292609,0.5464581417,14371.34007,0.715,0.618,9500,4750,0.3035444947,20600,29800,0.3258293839,0.271
"420468","Certificate-degree","Public",13893,0.6437125749,0.4664310954,24496.96447,0.3261,0.442,7645,4091,0.2245508982,36900,44500,0.6235955056,0.104
"458353","Certificate-degree","Private For-profit",21558,0.6112138016,0.5117322614,13603.23841,0.6838,0.7647,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"149550","Certificate-degree","Private For-profit",11751,0.549689441,0.5635738832,22317.35446,0.4627,0.4657,5500,3938.5,0.3105590062,18500,19300,0.4918032787,0.124
"153773","Certificate-degree","Private For-profit",11167,0.4394904459,0.3986013986,23819.81916,0.7969,0.875,8250,4750,0.2929936306,15600,19200,0.4794520548,0.211
"184092","Certificate-degree","Private For-profit",12459,0.7075919336,0.6029962547,11398.86772,0.8263,0.8229,12125,4743,0.3256227758,20200,25700,0.2439716312,0.268
"443979","Certificate-degree","Private For-profit",12230,0.45,0.3974895397,27730.389,0.2593,0.3148,12557.5,4750,0.3285714286,23200,18400,0.6666666667,0.09
"132374","Certificate-degree","Public",7398,0.7315689981,0.5621761658,16167.36461,0.1371,0,14000,5500,0.4820415879,24000,31900,0.4088072088,0
"448123","Certificate-degree","Private For-profit",12198,0.5754310345,0.4808362369,0,0.9713,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"366438","Certificate-degree","Private For-profit",20781,0.7777777778,0.6484375,12736.67636,0.8767,0.9452,10549,4750,0.3402777778,16900,30600,0.1688311688,0.127
"413884","Associate's-degree","Private For-profit",22251,0.765962788,0.52367531,17679.94098,0.7733,0.8526,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"368601","Associate's-degree","Private For-profit",23406,0.765962788,0.52367531,17679.94098,0.6303,0.6629,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"417743","Certificate-degree","Public",12852,0.6112138016,0.5076923077,28487.68605,0.8,0.8,14000,5500,0.4167031045,25000,30600,0.4088072088,0.131
"219392","Certificate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,45486.39881,0.1111,0.1111,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"198543","Bachelor's-degree","Public",4833,0.5438095238,0.431372549,23998.42039,0.6691,0.7112,19323,9807,0.6441269841,23000,30500,0.2864058088,0.172
"195003","Bachelor's-degree","Private Nonprofit",26460,0.0931363381,0.20398108,68359.48809,0.323,0.6672,26000,15000,0.6740228165,45100,59300,0.7630085147,0.048
"415729","Certificate-degree","Private For-profit",16720,0.6112138016,0.5076923077,16719.53761,0.25,0.2292,14000,5500,0.4167031045,25000,30600,0.4088072088,0.411
"436465","Certificate-degree","Private Nonprofit",6895,0.5768266176,0.5795940171,0,0.9395,0,14000,5500,0.1957866577,14200,16100,0.4088072088,0
"136048","Certificate-degree","Private For-profit",10082,0.8292682927,0.6124031008,16037.56695,0.405,0.44,6304,5500,0.3536585366,18400,16700,0.3907284768,0.373
"129367","Associate's-degree","Public",8231,0.5960757781,0.5825559701,16923.12648,0.5734,0.0503,9000,3500,0.4800405954,24500,32700,0.5702479339,0.07
"450863","Certificate-degree","Private For-profit",21999,0.6112138016,0.5117322614,13603.23841,0.7849,0.7957,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"170967","Bachelor's-degree","Private Nonprofit",15306,0.4895287958,0.3914893617,33241.44769,0.4736,0.7152,17987.5,6500,0.6492146597,26900,34600,0.4731977819,0.098
"233648","Certificate-degree","Public",6261,0.5230215827,0.5735294118,15220.09103,0.395,0,14000,5500,0.2338129496,20600,22600,0.4088072088,0
"231970","Graduate-degree","Public",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,150900,0.4088072088,0.009
"220853","Certificate-degree","Public",7091,0.6710158434,0.5450180072,13393.45615,0.6355,0,14000,5500,0.3662628145,22700,25400,0.4088072088,0
"456551","Certificate-degree","Private For-profit",12355,0.502617801,0.313253012,24234.97482,0.3284,0.5075,11000,4480,0.4031413613,18400,23000,0.691588785,0.047
"383507","NotClassified","Private Nonprofit",22437,0.6112138016,0.5076923077,19262.25746,0.1429,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"416962","Bachelor's-degree","Private For-profit",19388,0.9178236634,0.5399317561,16576.05959,0.5259,0.6921,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"231536","Associate's-degree","Public",7684,0.4792006525,0.5235892692,24728.63072,0.3819,0.1907,9500,5000,0.3515497553,26100,32200,0.5402684564,0.173
"460039","Associate's-degree","Private For-profit",19233,0.7167097807,0.5262342091,14933.85861,0.8385,0.8239,17800,4867,0.3767245627,27700,27400,0.2426065163,0.262
"441016","Certificate-degree","Private For-profit",21912,0.7424879808,0.6322849214,11323.80858,0.757,0.6235,9500,4750,0.2950721154,17700,23200,0.1009712296,0.236
"216816","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.052
"178527","Certificate-degree","Private For-profit",8241,0.7230769231,0.5076923077,14870.79129,0.9195,0.8276,7917,4314,0.4167031045,25000,11200,0.2448979592,0.12
"445337","Certificate-degree","Private For-profit",16711,0.674392312,0.5822291504,15152.1489,0.7071,0.6407,9259,3640.5,0.3566986998,19400,40600,0.1923592493,0.292
"101480","Bachelor's-degree","Public",15688,0.2983193277,0.4140604117,34371.0892,0.4743,0.6925,21334.5,8608,0.5002471577,26000,34600,0.4042893726,0.133
"237215","Bachelor's-degree","Public",11297,0.5432098765,0.5295238095,21985.83327,0.7346,0.8942,17500,8250,0.5127572016,25800,28300,0.3513011152,0.235
"476610","Certificate-degree","Private For-profit",11837,0.780952381,0.5479452055,7036.572253,0.5965,0.0175,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"155025","Bachelor's-degree","Public",11602,0.2912621359,0.3590883824,45001.01266,0.409,0.6477,18091,7898,0.4537557486,29600,35700,0.6384381339,0.075
"457420","Certificate-degree","Private For-profit",18749,0.5966850829,0.34375,23544.52635,0.4009,0.5802,12698,4750,0.3701657459,25000,30600,0.4088072088,0
"109785","Bachelor's-degree","Private Nonprofit",27448,0.4208881946,0.3422524933,56231.4289,0.2781,0.5989,24974,15241,0.6166034367,37400,50000,0.7165419784,0.039
"417655","Certificate-degree","Public",5897,0.6323529412,0.5076923077,25028.21955,0.6389,0.6111,14000,5500,0.4167031045,25000,30600,0.5106382979,0.192
"475529","NotClassified","Private For-profit",19601,0.8489583333,0.4525139665,28286.43039,0.3333,0.6667,14000,6334,0.4791666667,25000,30600,0.4838709677,0.123
"365824","Certificate-degree","Private For-profit",15378,0.7562152134,0.5383944154,14400.84351,0.9289,1,9500,4750,0.3525046382,19300,20200,0.2288,0.257
"120971","Associate's-degree","Public",5592,0.4241385531,0.5668729177,20551.25864,0.1508,0.0146,4499,4000,0.4134944976,24100,31600,0.3195876289,0.331
"443270","Certificate-degree","Private For-profit",26019,0.8312883436,0.4754716981,20216.81445,0.6203,0.6524,14250,5697,0.4355828221,25000,30600,0.3758389262,0.21
"459417","Certificate-degree","Private Nonprofit",25602,0.3048780488,0.5076923077,37002.22973,0.623,0.8689,14000,5500,0.3414634146,25000,30600,0.4088072088,0
"447148","Certificate-degree","Private For-profit",12158,0.5390070922,0.5765765766,19542.35904,0.761,0.7564,11149,6861,0.4113475177,17700,19900,0.2578475336,0.159
"23368410","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"121309","Bachelor's-degree","Private Nonprofit",24523,0.106943336,0.2460251046,70914.7392,0.2723,0.6633,23738,8625,0.6887470072,39600,48300,0.8051197358,0.041
"143543","Certificate-degree","Private For-profit",14397,0.5,0.5398230088,24352.29303,0.6279,0.686,12811,6168.5,0.3815789474,16700,30600,0.3525179856,0.101
"454795","Certificate-degree","Private For-profit",26720,0.824,0.5,17054.31967,0.2145,0.183,9500,4750,0.336,25000,30600,0.4088072088,0
"444574","Associate's-degree","Private For-profit",21176,0.8446683459,0.5531453362,21679.04519,0.6846,0.8824,20000,7991.5,0.3912678421,16900,30600,0.3684210526,0.252
"11835609","NotClassified","Private For-profit",14962.5,0.5944103613,0.584273183,12270.27312,0.5266,0.6008,10071,3500,0.3665076119,15100,14100,0.2510316369,0.177
"225885","Bachelor's-degree","Private Nonprofit",22315,0.1552680222,0.4935897436,20796.76948,0.9217,0.9139,33203,6750,0.7116451017,16700,24600,0.1560283688,0.365
"437884","Certificate-degree","Private For-profit",24107,0.8359430605,0.5708245243,13721.85731,0.9085,0.9634,12125,4750,0.287544484,16800,22900,0.1611001965,0.188
"160199","Certificate-degree","Private For-profit",9128,0.5479452055,0.5076923077,15083.63759,0.4886,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"163815","Certificate-degree","Private For-profit",10797,0.6946564885,0.6161616162,11416.78053,0.8678,0.9421,7500,4750,0.3358778626,15800,21600,0.2470588235,0.162
"451750","Associate's-degree","Private For-profit",13877,0.755919258,0.5437427578,13711.93388,0.6679,0.9251,23036,5369,0.3947081288,20500,22400,0.1836207615,0.299
"455886","Certificate-degree","Private For-profit",15299,0.44,0.5979381443,31429.29594,0.4309,0.5772,10510.5,4750,0.3777777778,25000,30600,0.4088072088,0
"154208","Certificate-degree","Private For-profit",14123,0.45,0.3974895397,27730.389,0.2632,0.3589,12557.5,4750,0.3285714286,23200,18400,0.6666666667,0.09
"385619","Bachelor's-degree","Private Nonprofit",22111,0.8794549266,0.4514563107,22539.50305,0.621,0.7155,40037.5,9500,0.3867924528,34700,40400,0.3524962179,0.159
"208512","Certificate-degree","Private For-profit",15108,0.7771883289,0.4919093851,26358.50702,0.6425,0.8523,14236.5,5957.5,0.5411140584,28200,30300,0.3590909091,0.202
"165194","Associate's-degree","Public",8413,0.5108798486,0.4297253635,21909.01371,0.3407,0.105,7750,3993,0.3150425733,25700,29600,0.5093896714,0.158
"421009","Bachelor's-degree","Private For-profit",18016,0.9178236634,0.5399317561,16576.05959,0.5605,0.6683,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"249140","Certificate-degree","Private For-profit",14962.5,0.5767088608,0.5540540541,16419.53811,0.5877,0.6493,8390,3361,0.3843037975,26100,44700,0.3894775301,0.153
"177427","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.129
"125462","Associate's-degree","Public",4148,0.3423499577,0.6,21869.43054,0.397,0.0705,8802.5,4500,0.5426880811,20500,26800,0.3071895425,0.31
"476911","Certificate-degree","Private For-profit",31342,0.5141509434,0.3459459459,20149.27417,0.0571,0.1071,7750,3000,0.3537735849,25000,30600,0.4088072088,0
"479248","Certificate-degree","Private For-profit",2892,0.9253438114,0.7865497076,9655.418842,0.5521,0.0208,5315,5500,0.4167031045,25000,30600,0.4088072088,0
"118356","Certificate-degree","Private For-profit",15718,0.5944103613,0.584273183,12270.27312,0.8011,0.8237,10071,3500,0.3665076119,15100,14100,0.2510316369,0.177
"142461","Bachelor's-degree","Private Nonprofit",17155,0.3123324397,0.2911931818,54528.69334,0.3706,0.6065,25000.5,10000,0.6045576408,30100,35900,0.715339233,0.062
"151944","Associate's-degree","Private For-profit",19165,0.7167097807,0.5262342091,14933.85861,0.8368,0.7991,17800,4867,0.3767245627,27700,27400,0.2426065163,0.262
"215965","Certificate-degree","Private Nonprofit",17968,0.6231884058,0.5076923077,35992.33188,0.4432,0.7955,12000,6297,0.4492753623,47200,53200,0.7,0.028
"176062","Certificate-degree","Private For-profit",8334,0.5573770492,0.5076923077,15668.43807,0.3415,0,14000,5500,0.4167031045,11800,30600,0.4088072088,0
"457943","Certificate-degree","Public",4501,0.7118644068,0.6734693878,46456.33933,0.5246,0.5246,9500,5577.5,0.4167031045,25000,30600,0.4088072088,0
"414595","Associate's-degree","Private For-profit",49179,0.7659090909,0.4410958904,21730.68685,0.4615,0.7179,19000,8250,0.3681818182,25000,30600,0.275,0.074
"246813","Certificate-degree","Public",5306,0.6278001149,0.5206149546,16525.09174,0.6394,0,14000,5500,0.3110281447,22900,27300,0.4088072088,0
"460826","Associate's-degree","Private For-profit",20036,0.8036977167,0.5607960742,13276.55142,0.8297,0.9022,19852,5570,0.4597898565,18700,22500,0.2027452745,0.19
"434946","Bachelor's-degree","Private For-profit",19724,0.9178236634,0.5399317561,16576.05959,0.5398,0.6982,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"45316302","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"446738","Bachelor's-degree","Private For-profit",19675,0.9178236634,0.5399317561,16576.05959,0.4374,0.5064,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"146621","Bachelor's-degree","Private Nonprofit",18143,0.4,0.5076923077,29385.82105,0.7656,0.5938,14000,5500,0.4167031045,25000,30600,0.4088072088,0.071
"214546","Certificate-degree","Private For-profit",11220,0.5419354839,0.5839416058,18860.07888,0.7432,0.6081,8700,4750,0.264516129,14200,14700,0.5157232704,0.189
"167039","Certificate-degree","Private For-profit",15725,0.734375,0.5,8333.143406,0.4333,0.5167,6729,3464,0.4167031045,16500,13800,0.325,0.045
